股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额(万元)
600730,*ST高科,2026-06-05,14.4000,14.4800,13.6300,13.6300,243934,33248.20
600731,湖南海利,2026-06-05,5.5000,5.6100,5.4800,5.5800,61362,3424.00
600732,爱旭股份,2026-06-05,11.6000,11.6200,11.1800,11.2100,305488,34245.20
600733,北汽蓝谷,2026-06-05,5.8800,6.0200,5.7600,5.9100,956696,56540.73
600734,*ST实达,2026-06-05,2.0900,2.1800,2.0600,2.1300,633428,13492.02
600735,ST新华锦,2026-06-05,6.3200,6.5200,6.2300,6.4000,88655,5673.92
600736,苏州高新,2026-06-05,7.0800,7.3400,7.0400,7.2400,625166,45262.02
600737,中粮糖业,2026-06-05,14.4500,15.1000,14.3700,14.4700,384215,55595.91
600738,丽尚国潮,2026-06-05,4.1700,4.3200,4.1600,4.2400,99375,4213.50
600739,辽宁成大,2026-06-05,10.3500,10.4800,10.2800,10.2900,98783,10164.77
600740,山西焦化,2026-06-05,4.1000,4.1900,4.0800,4.1100,524775,21568.25
600741,华域汽车,2026-06-05,16.8300,17.1500,16.8300,16.9300,161581,27355.66
600742,富维股份,2026-06-05,7.9600,8.0200,7.8800,7.9000,43283,3419.36
600743,华远控股,2026-06-05,2.4100,2.5900,2.4100,2.4900,1056556,26308.24
600744,华银电力,2026-06-05,8.7500,9.0500,8.0400,8.0800,2080643,168115.95
600745,*ST闻泰,2026-06-05,19.5400,21.6000,19.5400,21.3900,1137153,243237.03
600746,江苏索普,2026-06-05,6.1800,6.3700,6.1700,6.2900,104817,6592.99
600748,上实发展,2026-06-05,4.3000,4.4000,4.2200,4.2500,205709,8742.63
600749,西藏旅游,2026-06-05,14.8000,15.1700,14.7600,14.9900,67167,10068.33
600750,华润江中,2026-06-05,25.7700,26.5000,25.6000,25.9200,38593,10003.31
600751,海航科技,2026-06-05,3.2300,3.3300,3.2100,3.2700,405996,13276.07
600753,*ST海钦,2026-06-05,12.4800,12.5000,11.9200,11.9700,21902,2621.67
600754,锦江酒店,2026-06-05,20.0000,20.5800,20.0000,20.1100,127702,25680.87
600755,厦门国贸,2026-06-05,5.7600,5.8400,5.7300,5.7300,162894,9333.83
600756,浪潮软件,2026-06-05,13.7400,13.9600,13.4300,13.7500,61018,8389.98
600757,长江传媒,2026-06-05,7.9300,8.0600,7.9000,8.0100,61662,4939.13
600758,辽宁能源,2026-06-05,5.0400,5.1800,4.7500,4.8000,1515747,72755.86
600759,ST洲际,2026-06-05,2.7900,2.9700,2.7300,2.8800,3025376,87130.83
600760,中航沈飞,2026-06-05,41.2400,41.3700,40.4100,40.5000,196690,79659.45
600761,安徽合力,2026-06-05,17.0500,17.3200,16.9000,17.0100,120890,20563.39
600763,通策医疗,2026-06-05,35.0000,35.6900,34.9400,35.0000,57221,20027.35
600764,中国海防,2026-06-05,20.6600,20.7400,20.2500,20.3000,55619,11290.66
600765,中航重机,2026-06-05,13.7900,14.0400,13.7200,13.8000,157737,21767.71
600768,宁波富邦,2026-06-05,15.9600,16.2800,15.5600,16.0600,43153,6930.37
600769,祥龙电业,2026-06-05,15.7900,16.6800,15.1000,16.0200,294089,47113.06
600770,综艺股份,2026-06-05,6.0900,6.1400,5.9000,6.0200,328938,19802.07
600771,广誉远,2026-06-05,14.7400,14.9100,14.5600,14.5700,62032,9038.06
600773,西藏城投,2026-06-05,15.2500,15.7300,14.4900,15.3000,381439,58360.17
600774,汉商集团,2026-06-05,7.0600,7.3600,7.0600,7.2800,46861,3411.48
600775,南京熊猫,2026-06-05,10.6600,11.0300,10.5500,10.8500,172372,18702.36
600776,东方通信,2026-06-05,14.5300,15.9400,14.3800,15.9400,287798,45875.00
600777,*ST新潮,2026-06-05,5.6500,5.7900,5.6200,5.7000,151579,8640.00
600778,友好集团,2026-06-05,5.8100,5.9700,5.7700,5.9400,87981,5226.07
600779,水井坊,2026-06-05,31.4700,32.5000,31.2500,31.4600,91148,28675.16
600780,通宝能源,2026-06-05,7.5000,7.6500,7.0300,7.0800,439153,31092.03
600782,XD新钢股,2026-06-05,2.6700,2.7000,2.6400,2.6700,327295,8738.78
600783,鲁信创投,2026-06-05,24.0100,24.7600,23.4000,23.5900,432352,101991.84
600784,鲁银投资,2026-06-05,7.4200,7.6200,7.2400,7.5800,151712,11499.77
600785,新华百货,2026-06-05,15.2000,15.7500,15.2000,15.3300,57124,8757.11
600787,中储股份,2026-06-05,4.6500,4.7300,4.6400,4.6800,158784,7431.09
600789,鲁抗医药,2026-06-05,7.3800,7.4300,7.3100,7.3300,88627,6496.36
600790,轻纺城,2026-06-05,3.9100,4.0400,3.8900,4.0000,185908,7436.32
600791,京能置业,2026-06-05,15.4000,15.4000,14.5100,14.7400,145511,21448.32
600792,云煤能源,2026-06-05,4.5400,4.7300,4.4800,4.5400,548593,24906.12
600793,宜宾纸业,2026-06-05,13.6700,13.7000,13.1700,13.5000,33737,4554.50
600794,保税科技,2026-06-05,3.1700,3.2800,3.1600,3.2400,113536,3678.57
600795,国电电力,2026-06-05,5.1700,5.2300,5.0500,5.0700,2719603,137883.87
600796,钱江生化,2026-06-05,5.2400,5.3600,5.1700,5.2900,54930,2905.80
600797,浙大网新,2026-06-05,7.5600,7.9300,7.5400,7.6700,347180,26628.71
600798,宁波海运,2026-06-05,3.5500,3.8400,3.5500,3.7000,748495,27694.32
600800,渤海化学,2026-06-05,3.7600,4.0000,3.6800,3.8400,292038,11214.26
600801,华新建材,2026-06-05,19.0000,20.0600,18.9500,19.7100,194210,38278.79
600802,福建水泥,2026-06-05,4.9500,5.0300,4.8400,4.9900,60777,3032.77
600803,新奥股份,2026-06-05,19.2000,19.4100,19.1000,19.2100,74497,14310.87
600805,悦达投资,2026-06-05,4.5800,4.6600,4.5600,4.6200,101345,4682.14
600807,济高发展,2026-06-05,2.7900,2.7900,2.6600,2.7100,342972,9294.54
600808,马钢股份,2026-06-05,2.8600,2.9000,2.8300,2.8400,542854,15417.05
600809,山西汾酒,2026-06-05,123.2200,124.4000,121.0100,122.0300,81294,99203.07
600810,神马股份,2026-06-05,5.7700,5.9000,5.6600,5.8200,133167,7750.32
600812,华北制药,2026-06-05,4.3600,4.4700,4.3600,4.4300,121281,5372.75
600814,杭州解百,2026-06-05,6.9500,7.1800,6.9300,7.0100,65216,4571.64
600815,厦工股份,2026-06-05,3.3200,3.3500,3.2300,3.2800,350338,11491.09
600816,建元信托,2026-06-05,2.9000,2.9100,2.7900,2.8100,811249,22796.10
600817,宇通重工,2026-06-05,9.8600,9.9400,9.7200,9.8100,24543,2407.67
600818,ST中路,2026-06-05,5.7100,5.9600,5.5400,5.8300,105611,6157.12
600819,耀皮玻璃,2026-06-05,6.3900,7.0400,6.3800,7.0400,240639,16940.99
600820,隧道股份,2026-06-05,5.5900,5.6300,5.5000,5.5100,205540,11325.25
600821,金开新能,2026-06-05,8.5000,8.8000,8.0100,8.0500,2427157,195386.14
600822,上海物贸,2026-06-05,8.6300,8.9200,8.6200,8.8000,24882,2189.62
600824,益民集团,2026-06-05,3.7000,3.8200,3.7000,3.7400,75037,2806.38
600825,新华传媒,2026-06-05,4.8900,5.0900,4.8800,4.9500,83291,4122.90
600826,兰生股份,2026-06-05,8.6800,9.0100,8.6800,8.8300,55780,4925.37
600827,百联股份,2026-06-05,8.0700,8.3300,8.0700,8.1600,114325,9328.92
600828,茂业商业,2026-06-05,4.9200,5.4500,4.8400,5.1300,1039803,53341.89
600829,人民同泰,2026-06-05,8.5200,8.7500,8.5200,8.6100,49035,4221.91
600830,香溢融通,2026-06-05,7.8100,7.9600,7.7200,7.8900,73515,5800.33
600831,广电网络,2026-06-05,3.5900,3.6600,3.5200,3.5900,167865,6026.35
600833,第一医药,2026-06-05,10.1900,10.3800,10.1100,10.3200,21728,2242.33
600834,申通地铁,2026-06-05,7.2800,7.4500,7.2600,7.3800,15316,1130.32
600835,上海机电,2026-06-05,21.7800,22.5000,21.1800,21.9900,95310,20958.67
600838,上海九百,2026-06-05,7.9100,8.1900,7.9000,8.0000,94539,7563.12
600839,四川长虹,2026-06-05,7.0200,7.2800,6.9500,7.1200,890004,63368.28
600841,动力新科,2026-06-05,7.3800,7.7200,7.3700,7.4100,255374,18923.21
600843,上工申贝,2026-06-05,7.3900,7.7000,7.3000,7.5300,102899,7748.29
600844,金煤科技,2026-06-05,2.9700,3.0200,2.8900,2.9700,260478,7736.20
600845,宝信软件,2026-06-05,19.3100,19.4900,18.9900,19.3200,141588,27354.80
600846,同济科技,2026-06-05,11.8400,11.8400,11.3300,11.3900,52499,5979.64
600847,万里股份,2026-06-05,14.9800,15.3900,14.5500,15.0000,36072,5410.80
600848,上海临港,2026-06-05,8.6200,8.6500,8.4100,8.5500,126406,10807.71
600850,电科数字,2026-06-05,20.5500,21.1800,19.9100,20.9000,238598,49866.98
600851,海欣股份,2026-06-05,7.4400,7.5700,7.3400,7.4500,65046,4845.93
600853,龙建股份,2026-06-05,3.4900,3.6400,3.4900,3.6300,112094,4069.01
600854,春兰股份,2026-06-05,4.7500,4.8400,4.6900,4.7800,93669,4477.38
600855,航天长峰,2026-06-05,15.1300,15.6400,14.9600,15.3500,142810,21921.34
600857,宁波中百,2026-06-05,15.9000,16.8800,15.0000,15.3900,177095,27254.92
600858,银座股份,2026-06-05,4.9500,5.1300,4.9500,5.0700,103928,5269.15
600859,王府井,2026-06-05,10.5000,11.2000,10.5000,10.6500,224055,23861.86
600860,京城股份,2026-06-05,8.9900,9.2400,8.8100,9.0900,81391,7398.44
600861,北京人力,2026-06-05,14.1100,14.3500,14.0600,14.2500,15404,2195.07
600862,中航高科,2026-06-05,17.7100,18.0600,17.5300,17.8400,147924,26389.64
600863,华能蒙电,2026-06-05,6.8000,7.0800,6.1900,6.2300,4402007,274245.04
600864,哈投股份,2026-06-05,5.3700,5.4300,5.3100,5.3100,216896,11517.18
600865,百大集团,2026-06-05,10.0000,10.9200,9.9100,10.1800,260769,26546.28
600866,星湖科技,2026-06-05,4.8300,4.8700,4.7800,4.8200,219176,10564.28
600867,XD通化东,2026-06-05,8.0400,8.0700,7.9000,7.9000,213020,16828.58
600868,梅雁吉祥,2026-06-05,3.7100,3.7600,3.5300,3.5400,2786630,98646.70
600869,远东股份,2026-06-05,26.5100,29.1500,26.1500,28.5100,1752854,499738.68
600871,石化油服,2026-06-05,2.3000,2.3400,2.2900,2.3100,1089541,25168.40
600872,中炬高新,2026-06-05,18.4000,18.6000,17.8000,17.9700,182309,32760.93
600873,梅花生物,2026-06-05,9.2500,9.2700,9.1400,9.1700,150773,13825.88
600874,创业环保,2026-06-05,5.6500,5.7600,5.6300,5.6900,75397,4290.09
600875,东方电气,2026-06-05,34.3500,34.5200,32.7200,32.8800,568041,186771.88
600876,凯盛新能,2026-06-05,8.4100,9.2800,8.2800,8.9100,118150,10527.17
600877,电科芯片,2026-06-05,13.8300,14.2700,13.4000,14.0200,228155,31987.33
600879,航天电子,2026-06-05,20.0400,21.6800,20.0000,21.5400,2560124,551450.71
600880,博瑞传播,2026-06-05,4.1900,4.3400,4.1500,4.2400,202584,8589.56
600881,亚泰集团,2026-06-05,1.5000,1.6500,1.5000,1.6500,1614867,26645.31
600882,妙可蓝多,2026-06-05,18.1600,18.5700,17.8600,18.0600,82720,14939.23
600883,博闻科技,2026-06-05,8.1300,8.3800,7.9500,8.2500,52744,4351.38
600884,杉杉股份,2026-06-05,13.5800,14.0800,13.4100,13.6900,715077,97894.04
600885,宏发股份,2026-06-05,34.8700,34.8900,33.3000,33.3200,177243,59057.37
600886,国投电力,2026-06-05,14.0700,14.2700,13.7000,13.7400,379753,52178.06
600887,XD伊利股,2026-06-05,25.7200,26.2500,25.5900,25.6700,616359,158219.36
600888,新疆众和,2026-06-05,10.8700,11.7000,10.5800,11.0500,799620,88358.01
600889,*ST京化,2026-06-05,15.6200,16.1900,15.3800,15.8800,37704,5987.40
600892,*ST大晟,2026-06-05,3.7000,3.7300,3.6400,3.6700,49158,1804.10
600893,航发动力,2026-06-05,42.2400,43.3200,42.0000,42.3700,298978,126676.98
600894,广日股份,2026-06-05,8.9100,9.0400,8.8100,8.8600,53269,4719.63
600895,张江高科,2026-06-05,32.5100,33.0800,31.3400,32.1800,329493,106030.85
600897,厦门空港,2026-06-05,14.6900,15.3200,14.6000,15.1400,34994,5298.09
600900,长江电力,2026-06-05,27.7200,28.1000,27.5100,27.6100,1094136,302090.95
600901,江苏金租,2026-06-05,6.5400,6.6400,6.4200,6.4500,262062,16903.00
600903,贵州燃气,2026-06-05,8.6500,8.9100,8.3300,8.6600,448816,38867.47
600905,三峡能源,2026-06-05,4.3100,4.3400,4.1800,4.2100,2436827,102590.42
600906,财达证券,2026-06-05,6.6800,7.0900,6.6700,6.8700,1029170,70703.98
600908,无锡银行,2026-06-05,5.4200,5.5100,5.3900,5.4300,95238,5171.42
600909,华安证券,2026-06-05,7.3900,7.5200,7.2400,7.2800,1658632,120748.41
600916,中国黄金,2026-06-05,7.8100,7.8500,7.7300,7.7600,213605,16575.75
600917,重庆燃气,2026-06-05,5.1300,5.1800,5.1100,5.1400,36751,1889.00
600918,中泰证券,2026-06-05,5.3300,5.3900,5.2900,5.3000,335093,17759.93
600919,江苏银行,2026-06-05,11.2700,11.4700,11.2500,11.3800,856667,97488.70
600925,苏能股份,2026-06-05,4.8500,4.9100,4.8100,4.8300,252449,12193.29
600926,杭州银行,2026-06-05,15.7600,16.0100,15.7200,15.8500,352786,55916.58
600927,永安期货,2026-06-05,13.2000,13.2200,12.8700,12.8900,63909,8237.87
600928,西安银行,2026-06-05,3.4700,3.5400,3.4600,3.5200,211155,7432.66
600929,雪天盐业,2026-06-05,5.1700,5.3400,5.1100,5.2100,161618,8420.30
600930,华电新能,2026-06-05,6.1200,6.1900,6.0500,6.0600,1450182,87881.03
600933,爱柯迪,2026-06-05,15.3700,15.7500,14.9300,15.3900,217088,33409.84
600935,华塑股份,2026-06-05,2.3600,2.4000,2.3500,2.3700,152399,3611.86
600936,北投科技,2026-06-05,6.1500,6.2300,5.7000,5.9800,1476681,88305.52
600938,中国海油,2026-06-05,34.9500,35.7400,34.8100,35.1800,379178,133394.82
600939,重庆建工,2026-06-05,2.9500,3.0500,2.9100,2.9200,227886,6654.27
600941,XD中国移,2026-06-05,98.1100,98.4800,97.0000,97.3300,76090,74058.40
600955,XD维远股,2026-06-05,15.5700,15.8400,15.3000,15.6000,42904,6693.02
600956,新天绿能,2026-06-05,9.3400,9.5000,8.6700,8.7200,392349,34212.83
600958,东方证券,2026-06-05,8.9900,9.0700,8.9600,8.9800,337641,30320.16
600959,江苏有线,2026-06-05,3.3800,3.4500,3.3800,3.4000,381287,12963.76
600960,渤海汽车,2026-06-05,4.3500,4.4400,4.2500,4.3600,162543,7086.87
600961,株冶集团,2026-06-05,25.1400,25.2500,24.3000,24.4200,294048,71806.52
600962,国投中鲁,2026-06-05,24.4000,24.4800,23.5000,24.2000,41851,10127.94
600963,岳阳林纸,2026-06-05,3.8500,3.8700,3.7700,3.8000,237047,9007.79
600965,*ST福成,2026-06-05,3.0500,3.0900,2.9800,3.0100,74853,2253.08
600966,博汇纸业,2026-06-05,5.7900,6.0700,5.7800,5.9500,161310,9597.95
600967,内蒙一机,2026-06-05,11.9200,12.2000,11.8200,12.0400,154772,18634.55
600968,海油发展,2026-06-05,3.9900,4.0400,3.9500,3.9600,362887,14370.33
600969,郴电国际,2026-06-05,10.8000,10.8400,10.3300,10.4300,130142,13573.81
600970,中材国际,2026-06-05,9.0000,9.1900,8.9700,9.0500,263465,23843.58
600971,恒源煤电,2026-06-05,8.3800,8.6200,8.2700,8.3800,292215,24487.62
600973,宝胜股份,2026-06-05,6.9300,7.6200,6.8800,7.6200,932844,71082.71
600975,新五丰,2026-06-05,4.8200,4.8800,4.7500,4.8200,81110,3909.50
600976,健民集团,2026-06-05,28.0000,28.3900,27.6500,28.0700,15920,4468.74
600977,中国电影,2026-06-05,14.5000,14.7400,14.2100,14.2900,326654,46678.86
600979,广安爱众,2026-06-05,5.1900,5.4600,5.1200,5.1800,974201,50463.61
600980,北矿科技,2026-06-05,21.0100,21.8600,20.5200,21.2000,41305,8756.66
600981,苏豪汇鸿,2026-06-05,2.6800,2.7000,2.5500,2.5800,614539,15855.11
600982,宁波能源,2026-06-05,6.7000,6.9500,6.2900,6.3600,819190,52100.48
600983,惠而浦,2026-06-05,8.5800,8.6900,8.5500,8.6100,21179,1823.51
600984,建设机械,2026-06-05,4.2900,4.6200,4.1800,4.3800,655747,28721.72
600985,淮北矿业,2026-06-05,16.5700,17.3000,16.3300,17.0900,528918,90392.09
600986,浙文互联,2026-06-05,8.2800,8.3400,7.9500,8.2100,735730,60403.43
600987,航民股份,2026-06-05,6.5100,6.5900,6.4900,6.5100,30838,2007.55
600988,赤峰黄金,2026-06-05,32.0200,32.1800,31.1500,31.3600,322847,101244.82
600989,宝丰能源,2026-06-05,23.2100,23.9800,23.2100,23.4300,643151,150690.28
600990,四创电子,2026-06-05,18.6400,19.2500,18.3100,18.9700,46503,8821.62
600992,贵绳股份,2026-06-05,12.1000,12.4200,11.8500,12.2800,91444,11229.32
600993,马应龙,2026-06-05,23.3600,24.0200,23.3300,24.0000,44348,10643.52
600995,南网储能,2026-06-05,15.6600,16.4800,15.1300,15.1300,542202,82035.16
600996,贵广网络,2026-06-05,8.5400,9.3800,8.3800,9.3800,566988,53183.47
600997,开滦股份,2026-06-05,5.8400,5.9400,5.7600,5.8700,182906,10736.58
600998,九州通,2026-06-05,4.9700,5.0200,4.9300,4.9700,299604,14890.32
600999,招商证券,2026-06-05,17.1300,17.3400,16.8600,16.8900,565135,95451.30
601000,唐山港,2026-06-05,4.3000,4.4100,4.2800,4.3100,397850,17147.34
601001,晋控煤业,2026-06-05,22.0200,22.6300,21.3500,22.0000,478821,105340.62
601002,晋亿实业,2026-06-05,5.0500,5.2500,4.9700,5.1100,195002,9964.60
601003,XD柳钢股,2026-06-05,3.7500,3.7900,3.7000,3.7700,184694,6962.96
601005,重庆钢铁,2026-06-05,1.2900,1.3100,1.2800,1.2900,620375,8002.84
601006,大秦铁路,2026-06-05,5.1300,5.1700,5.1300,5.1700,772121,39918.66
601007,金陵饭店,2026-06-05,6.5900,6.7600,6.5900,6.7300,62072,4177.45
601008,连云港,2026-06-05,4.6300,4.7500,4.6300,4.7000,138913,6528.91
601009,南京银行,2026-06-05,11.0300,11.2400,11.0300,11.1600,407062,45428.12
601010,ST文峰,2026-06-05,1.7200,1.7600,1.6800,1.7000,455163,7737.77
601011,宝泰隆,2026-06-05,3.1600,3.4200,3.1200,3.2900,1327315,43668.66
601012,隆基绿能,2026-06-05,13.3400,13.4300,13.0300,13.1300,1259114,165321.67
601015,陕西黑猫,2026-06-05,4.1000,4.2700,4.0100,4.0500,1227286,49705.08
601016,节能风电,2026-06-05,4.8500,4.9800,4.6100,4.6300,4727239,218871.17
601018,宁波港,2026-06-05,3.3900,3.4400,3.3900,3.4000,566326,19255.08
601019,山东出版,2026-06-05,6.9500,7.0500,6.9200,6.9800,53390,3726.62
601020,华钰矿业,2026-06-05,24.8100,24.9000,24.0800,24.1000,219101,52803.34
601021,春秋航空,2026-06-05,46.0000,46.5300,45.7000,45.9000,57264,26284.18
601022,宁波远洋,2026-06-05,8.0300,8.2200,8.0200,8.1100,49655,4027.02
601026,道生天合,2026-06-05,16.0600,16.0600,15.3800,15.3900,67065,10321.30
601033,永兴股份,2026-06-05,14.8000,14.8700,14.4200,14.4700,50107,7250.48
601038,一拖股份,2026-06-05,12.5500,12.7600,12.4800,12.5600,41209,5175.85
601058,XD赛轮轮,2026-06-05,12.3000,12.6000,12.1700,12.4200,328864,40844.91
601059,信达证券,2026-06-05,16.3400,16.3600,16.1200,16.1800,71190,11518.54
601061,中信金属,2026-06-05,12.4000,12.5200,12.0700,12.1100,142372,17241.25
601065,江盐集团,2026-06-05,7.7200,7.8200,7.6800,7.7800,26554,2065.90
601066,中信建投,2026-06-05,25.0700,25.1600,24.4600,24.5400,400597,98306.50
601068,中铝国际,2026-06-05,5.3200,5.4000,5.2100,5.2500,168888,8866.62
601069,西部黄金,2026-06-05,26.2700,26.5700,25.9100,26.0600,109705,28589.12
601077,渝农商行,2026-06-05,6.5700,6.6400,6.5300,6.6300,611245,40525.54
601083,锦江航运,2026-06-05,11.0900,11.3100,11.0800,11.1300,52893,5886.99
601086,国芳集团,2026-06-05,7.3000,7.9200,7.2700,7.3700,197658,14567.39
601088,中国神华,2026-06-05,48.7500,49.8000,48.5200,48.5200,358227,173811.74
601089,福元医药,2026-06-05,17.1400,17.3300,16.9900,17.1000,25581,4374.35
601096,宏盛华源,2026-06-05,4.8500,4.8900,4.7500,4.8100,205389,9879.21
601098,中南传媒,2026-06-05,11.1400,11.2900,11.1100,11.1700,68363,7636.15
601099,太平洋,2026-06-05,3.2400,3.2700,3.2200,3.2400,897838,29089.95
601100,恒立液压,2026-06-05,114.3000,120.5000,111.4500,117.2000,124374,145766.33
601101,昊华能源,2026-06-05,13.5000,13.8300,12.8900,13.5300,726653,98316.15
601106,中国一重,2026-06-05,3.6700,3.7400,3.6200,3.7000,611940,22641.78
601107,四川成渝,2026-06-05,6.0900,6.1200,5.9400,5.9600,108929,6492.17
601108,财通证券,2026-06-05,7.6600,7.7800,7.6200,7.6400,373090,28504.08
601111,中国国航,2026-06-05,6.5600,6.5800,6.4200,6.4700,783034,50662.30
601112,振石股份,2026-06-05,16.9800,17.2700,16.6300,17.0000,65827,11190.59
601113,华鼎股份,2026-06-05,3.9500,4.0500,3.8900,4.0000,113714,4548.56
601116,三江购物,2026-06-05,12.1500,13.1600,12.0700,12.1900,268752,32760.87
601117,中国化学,2026-06-05,7.5200,7.6300,7.4300,7.4600,790237,58951.68
601118,海南橡胶,2026-06-05,6.7000,6.9700,6.5500,6.6000,812755,53641.83
601121,宝地矿业,2026-06-05,6.3000,6.4100,6.2700,6.3300,100012,6330.76
601126,四方股份,2026-06-05,73.9600,74.5700,71.1900,72.0500,292031,210408.34
601127,赛力斯,2026-06-05,76.3000,76.8100,74.3500,75.0100,286047,214563.85
601128,常熟银行,2026-06-05,6.9800,7.0800,6.9800,7.0600,314619,22212.10
601133,柏诚股份,2026-06-05,28.0100,28.7700,27.3900,27.6000,207951,57394.48
601136,首创证券,2026-06-05,13.9900,14.1000,13.9000,13.9400,76967,10729.20
601137,博威合金,2026-06-05,23.0100,25.5100,22.3100,24.7800,797279,197565.74
601138,工业富联,2026-06-05,77.5000,78.2100,73.1000,74.0600,2616486,1937769.53
601139,深圳燃气,2026-06-05,6.5100,6.5600,6.4000,6.4300,245394,15778.83
601155,新城控股,2026-06-05,11.8400,12.1300,11.7000,11.7700,165459,19474.52
601156,东航物流,2026-06-05,16.6000,16.7600,16.4500,16.5600,56932,9427.94
601158,重庆水务,2026-06-05,4.2400,4.2700,4.2400,4.2500,74036,3146.53
601162,天风证券,2026-06-05,3.2200,3.2500,3.2000,3.2000,812865,26011.68
601163,三角轮胎,2026-06-05,13.7500,13.9400,13.7400,13.7900,29327,4044.19
601166,兴业银行,2026-06-05,18.3200,18.6600,18.3200,18.6000,1172000,217992.00
601168,西部矿业,2026-06-05,31.2600,31.9800,30.3300,30.5300,424209,129511.01
601169,北京银行,2026-06-05,5.0800,5.1500,5.0700,5.1400,968827,49797.71
601177,杭齿前进,2026-06-05,14.2100,15.6400,13.8200,14.8300,228583,33898.86
601179,中国西电,2026-06-05,15.5000,15.5300,15.0000,15.0300,1587171,238551.80
601186,中国铁建,2026-06-05,6.3100,6.4100,6.3100,6.3600,403604,25669.21
