code,price,open,high,low,volume,amount,bid_vol,ask_vol,turnover,updated_at
000025,15.2800,14.9500,15.7500,14.9500,83370,128542976.00,43788,39583,1.9341,2026-06-06 12:02:19.577001+00:00
000026,22.5600,21.3600,23.2500,21.0100,199884,443437632.00,117723,82161,4.9261,2026-06-06 12:02:19.577001+00:00
000027,7.2900,7.7700,7.9300,7.2500,942947,706929216.00,380184,562763,1.9821,2026-06-06 12:02:19.577001+00:00
000028,22.7900,22.6400,22.9200,22.6400,17190,39225320.00,9707,7484,0.3089,2026-06-06 12:02:19.577001+00:00
000029,23.0900,23.3000,23.5800,22.9100,50542,117332488.00,20056,30486,0.4996,2026-06-06 12:02:19.577001+00:00
000030,4.5200,4.5000,4.5800,4.4900,74094,33541292.00,33216,40878,0.4308,2026-06-06 12:02:19.577001+00:00
000031,2.6500,2.5300,2.8200,2.5300,1087541,292050656.00,437264,650278,2.5372,2026-06-06 12:02:19.577001+00:00
000032,15.9000,16.4600,16.4800,15.9000,229121,368680864.00,94411,134711,1.8855,2026-06-06 12:02:19.577001+00:00
000034,24.4400,24.7000,25.2900,23.9900,370715,910994688.00,191730,178986,3.6461,2026-06-06 12:02:19.577001+00:00
000035,5.5100,5.6900,5.7100,5.4800,426149,236246384.00,182738,243411,1.7845,2026-06-06 12:02:19.577001+00:00
000036,5.1100,5.1000,5.1900,5.0300,243105,124208984.00,114774,128331,1.7317,2026-06-06 12:02:19.577001+00:00
000037,10.9500,11.4100,11.8100,10.8500,433038,483314816.00,189790,243248,7.1842,2026-06-06 12:02:19.577001+00:00
000039,9.8700,10.1200,10.2300,9.7700,331634,331583872.00,160077,171557,0.6150,2026-06-06 12:02:19.577001+00:00
000042,9.9700,9.9800,10.1400,9.8700,54307,54369236.00,26401,27906,0.8169,2026-06-06 12:02:19.577001+00:00
000045,11.5400,11.2000,11.7900,11.1800,89977,103817104.00,50960,39017,1.7764,2026-06-06 12:02:19.577001+00:00
000055,3.6700,3.7100,3.8900,3.6000,591141,219948736.00,287029,304113,5.5048,2026-06-06 12:02:19.577001+00:00
000056,1.8400,1.7900,1.8400,1.7600,539620,98099696.00,270624,268997,0.0000,2026-06-06 12:02:19.577001+00:00
000058,7.0700,7.0000,7.1800,6.9900,89955,63792684.00,42342,47613,0.0000,2026-06-06 12:02:19.577001+00:00
000059,4.6300,4.6100,4.7300,4.5800,244759,114087320.00,117604,127156,1.5303,2026-06-06 12:02:19.577001+00:00
000060,7.4500,7.7000,7.7500,7.3800,2718312,2048021760.00,1289585,1428728,6.1207,2026-06-06 12:02:19.577001+00:00
000061,6.2100,6.2300,6.3200,6.1800,138557,86556336.00,62812,75745,0.6980,2026-06-06 12:02:19.577001+00:00
000062,33.6600,32.4700,34.8400,32.1200,800150,2691001856.00,396095,404056,7.6503,2026-06-06 12:02:19.577001+00:00
000063,39.1300,37.5800,41.3000,37.0500,4637053,18325624832.00,2583479,2053575,9.6938,2026-06-06 12:02:19.577001+00:00
000065,12.4000,12.7100,12.9800,12.2400,273555,342726432.00,131520,142036,2.3553,2026-06-06 12:02:19.577001+00:00
000066,17.0500,17.7400,17.7400,16.9800,1707095,2950709760.00,849196,857899,5.2920,2026-06-06 12:02:19.577001+00:00
000068,3.5600,3.2500,3.5600,3.2400,909668,318261184.00,604320,305348,9.0364,2026-06-06 12:02:19.577001+00:00
000069,1.9300,1.9000,1.9900,1.9000,585030,113979528.00,288275,296756,0.7279,2026-06-06 12:02:19.577001+00:00
000070,19.9200,18.5400,20.3800,18.5400,1786816,3600229632.00,808002,978814,20.5761,2026-06-06 12:02:19.577001+00:00
000078,1.7700,1.6900,1.7700,1.6400,1385367,241883936.00,807996,577372,5.2653,2026-06-06 12:02:19.577001+00:00
000088,4.3900,4.3900,4.4300,4.3800,163984,72217408.00,66839,97145,0.3154,2026-06-06 12:02:19.577001+00:00
000089,6.5800,6.5300,6.6500,6.5300,76278,50230120.00,35395,40883,0.3719,2026-06-06 12:02:19.577001+00:00
000090,3.5100,3.6100,3.8300,3.4900,729019,262490400.00,316136,412883,3.9015,2026-06-06 12:02:19.577001+00:00
000096,8.1000,8.0100,8.1800,7.9400,56668,45812316.00,26573,30095,1.0733,2026-06-06 12:02:19.577001+00:00
000099,15.2000,15.1500,15.4700,14.8100,96182,145330400.00,53073,43109,1.2398,2026-06-06 12:02:19.577001+00:00
000100,4.8900,4.8900,5.1500,4.8200,18851178,9394537472.00,9594955,9256224,9.0627,2026-06-06 12:02:19.577001+00:00
000151,13.9100,14.1000,14.2500,13.6700,182892,255006816.00,81087,101805,0.0000,2026-06-06 12:02:19.577001+00:00
000153,5.6000,5.5100,5.7300,5.5100,63619,35637868.00,34147,29473,1.3691,2026-06-06 12:02:19.577001+00:00
000155,13.3700,13.6000,13.8200,13.2400,405830,547720704.00,196098,209732,2.1982,2026-06-06 12:02:19.577001+00:00
000156,6.7000,6.6700,6.7900,6.6600,84423,56842936.00,48969,35454,0.4556,2026-06-06 12:02:19.577001+00:00
000157,7.5200,7.3700,7.5900,7.3600,1060948,796463936.00,610198,450750,1.2267,2026-06-06 12:02:19.577001+00:00
000158,14.5500,14.5200,14.9500,14.3600,225738,329059712.00,121226,104513,1.4121,2026-06-06 12:02:19.577001+00:00
000159,7.0000,6.8800,7.0700,6.8300,377307,263157568.00,205683,171625,7.8493,2026-06-06 12:02:19.577001+00:00
000166,4.3300,4.3100,4.4000,4.3100,866751,377500352.00,484731,382021,0.3461,2026-06-06 12:02:19.577001+00:00
000301,11.8500,11.7000,12.1900,11.5800,156008,185557808.00,86433,69576,0.2360,2026-06-06 12:02:19.577001+00:00
000333,81.6900,82.3000,83.3000,81.6000,209494,1725517824.00,101308,108186,0.2754,2026-06-06 12:02:19.577001+00:00
000338,31.1200,34.3100,34.3800,30.9000,1523091,4859841536.00,734416,788676,1.7583,2026-06-06 12:02:19.577001+00:00
000400,23.1900,24.0900,24.0900,23.0100,315821,736217472.00,146186,169635,3.1005,2026-06-06 12:02:19.577001+00:00
000401,3.9500,3.9200,4.0000,3.9200,58527,23221158.00,29988,28540,0.2202,2026-06-06 12:02:19.577001+00:00
000402,2.9300,2.9000,3.0700,2.9000,869538,256896832.00,427480,442058,2.9092,2026-06-06 12:02:19.577001+00:00
000403,12.7300,12.8500,13.1500,12.6200,137504,176112304.00,58306,79199,1.4468,2026-06-06 12:02:19.577001+00:00
000404,8.2200,8.0400,8.3300,7.9700,181464,148776304.00,101785,79680,2.6073,2026-06-06 12:02:19.577001+00:00
000407,4.1800,4.1900,4.2200,4.1300,160035,66895980.00,75111,84924,1.8184,2026-06-06 12:02:19.577001+00:00
000408,76.0800,77.6500,78.9800,75.8200,95135,734129856.00,47126,48009,0.6064,2026-06-06 12:02:19.577001+00:00
000409,9.5500,9.4700,9.5900,9.3500,60183,57100016.00,31393,28790,0.8880,2026-06-06 12:02:19.577001+00:00
000410,5.2700,5.2000,5.3800,5.1700,238327,125904992.00,127374,110954,0.8997,2026-06-06 12:02:19.577001+00:00
000411,11.3900,11.6900,11.8600,11.3600,135786,158067328.00,44621,91165,2.4039,2026-06-06 12:02:19.577001+00:00
000415,3.8900,3.9200,4.0900,3.8400,735820,290467648.00,323920,411900,1.1898,2026-06-06 12:02:19.577001+00:00
000417,7.5000,7.7500,7.8900,7.4600,581172,443212608.00,252505,328667,7.4520,2026-06-06 12:02:19.577001+00:00
000419,5.1100,5.0300,5.1600,5.0200,70850,36172460.00,38553,32297,1.3034,2026-06-06 12:02:19.577001+00:00
000420,4.4800,4.3600,4.5800,4.3400,1125503,507025504.00,659330,466174,4.5773,2026-06-06 12:02:19.577001+00:00
000421,5.7600,5.7500,5.8300,5.7000,57537,33159820.00,32643,24894,1.0017,2026-06-06 12:02:19.577001+00:00
000422,13.2300,13.3600,13.4800,13.1500,237234,316138848.00,125639,111596,2.1813,2026-06-06 12:02:19.577001+00:00
000423,49.6000,48.5900,50.2200,48.5000,73744,367288128.00,36140,37604,1.1451,2026-06-06 12:02:19.577001+00:00
000425,9.5200,9.5000,9.7700,9.4300,1231067,1181263872.00,686847,544221,1.0512,2026-06-06 12:02:19.577001+00:00
000426,38.0800,39.6800,39.9000,37.8300,647721,2513085184.00,269095,378627,3.6478,2026-06-06 12:02:19.577001+00:00
000428,3.5500,3.5000,3.5900,3.4900,130295,46170928.00,63083,67213,1.2787,2026-06-06 12:02:19.577001+00:00
000429,13.7800,13.7400,13.9200,13.6400,42837,59141912.00,19845,22992,0.2049,2026-06-06 12:02:19.577001+00:00
000430,8.3500,8.3000,8.5800,8.2600,234088,197458320.00,126901,107188,2.8913,2026-06-06 12:02:19.577001+00:00
000488,2.1500,2.1400,2.1800,2.1300,106728,22969372.00,36209,70519,0.3628,2026-06-06 12:02:19.577001+00:00
000498,5.1600,5.1300,5.2000,5.1200,71223,36804276.00,39426,31798,0.4588,2026-06-06 12:02:19.577001+00:00
000501,7.2700,7.2000,7.5700,7.2000,104202,77225584.00,51673,52529,1.3550,2026-06-06 12:02:19.577001+00:00
000503,7.0900,7.0100,7.1600,6.9300,143068,100825432.00,77318,65750,1.4610,2026-06-06 12:02:19.577001+00:00
000504,8.5200,8.8100,8.8100,8.5200,55017,47041264.00,32902,22115,1.6671,2026-06-06 12:02:19.577001+00:00
000505,5.7600,5.7900,5.9000,5.7300,68739,39784632.00,31314,37426,0.9456,2026-06-06 12:02:19.577001+00:00
000506,14.2000,13.9500,14.4000,13.8700,312388,441276896.00,155678,156710,3.3626,2026-06-06 12:02:19.577001+00:00
000507,5.1200,5.2500,5.3100,5.0900,225893,117314296.00,102222,123671,2.4561,2026-06-06 12:02:19.577001+00:00
000509,4.7600,4.7100,5.0000,4.3700,1728057,815079744.00,847282,880775,0.0000,2026-06-06 12:02:19.577001+00:00
000510,18.5000,18.6500,19.1400,18.1700,416173,779566912.00,205944,210229,6.4170,2026-06-06 12:02:19.577001+00:00
000513,30.6600,30.3600,30.9700,30.3200,37281,114695272.00,19287,17994,0.4199,2026-06-06 12:02:19.577001+00:00
000514,4.3900,4.3500,4.5500,4.3500,112570,49878776.00,56906,55664,1.3341,2026-06-06 12:02:19.577001+00:00
000516,4.1300,4.0900,4.2000,4.0900,159851,66384856.00,80663,79188,0.7140,2026-06-06 12:02:19.577001+00:00
000517,2.1200,1.9300,2.1200,1.9200,549312,114351280.00,212714,336598,1.7253,2026-06-06 12:02:19.577001+00:00
000518,3.5000,3.6500,3.7800,3.5000,1124177,405216448.00,489419,634758,10.9190,2026-06-06 12:02:19.577001+00:00
000519,19.2600,19.4800,20.1900,19.1100,725140,1418397696.00,329574,395567,5.2072,2026-06-06 12:02:19.577001+00:00
000520,4.6000,4.2600,4.6000,4.2600,390263,175432176.00,191435,198829,3.8560,2026-06-06 12:02:19.577001+00:00
000521,5.7400,5.7000,5.8100,5.6800,118393,68070448.00,68647,49746,1.1495,2026-06-06 12:02:19.577001+00:00
000523,3.0700,3.0500,3.1500,3.0400,185361,57128496.00,91202,94159,1.0099,2026-06-06 12:02:19.577001+00:00
000524,9.1700,9.1500,9.3700,9.0800,75930,69836376.00,38368,37562,1.1329,2026-06-06 12:02:19.577001+00:00
000525,4.5400,4.5300,4.6200,4.4400,244516,111263176.00,113466,131051,1.8763,2026-06-06 12:02:19.577001+00:00
000526,27.3100,27.0500,27.5800,26.9400,18689,50977240.00,10754,7935,1.5336,2026-06-06 12:02:19.577001+00:00
000528,8.5300,8.4700,8.6300,8.4300,285366,244380944.00,154831,130535,1.4009,2026-06-06 12:02:19.577001+00:00
000529,5.0000,4.9200,5.0300,4.9200,38317,19116176.00,20130,18187,0.6563,2026-06-06 12:02:19.577001+00:00
000530,6.3100,6.2100,6.4300,6.1500,491427,310625056.00,235255,256173,5.8280,2026-06-06 12:02:19.577001+00:00
000531,7.1900,7.6900,8.0500,7.1800,452842,337301920.00,188889,263953,4.3484,2026-06-06 12:02:19.577001+00:00
000532,12.9800,12.2800,13.4000,12.2800,224649,294247328.00,131618,93032,6.5171,2026-06-06 12:02:19.577001+00:00
000533,11.3100,11.5800,11.6700,11.2400,274150,312133824.00,124992,149158,3.9685,2026-06-06 12:02:19.577001+00:00
000534,32.5000,33.6600,34.2500,32.0400,223049,733372288.00,124431,98618,4.3774,2026-06-06 12:02:19.577001+00:00
000536,4.1300,4.1000,4.3100,4.0200,2083599,871230656.00,1127561,956039,7.5328,2026-06-06 12:02:19.577001+00:00
000537,10.1200,10.8000,11.2500,10.1100,702003,740346560.00,310265,391738,3.4149,2026-06-06 12:02:19.577001+00:00
000538,48.8100,48.6000,49.4800,48.6000,94070,461177312.00,40852,53219,0.5272,2026-06-06 12:02:19.577001+00:00
000539,8.2500,9.1700,9.4700,8.2500,2828010,2460684032.00,1341073,1486938,5.3864,2026-06-06 12:02:19.577001+00:00
000541,5.0100,4.9700,5.0500,4.9600,92257,46246832.00,43993,48264,0.6007,2026-06-06 12:02:19.577001+00:00
000543,9.0200,9.5600,9.7200,8.9600,880091,813168128.00,380782,499310,3.8824,2026-06-06 12:02:19.577001+00:00
000544,7.8900,7.7900,7.9500,7.7800,37048,29144434.00,16246,20802,0.3801,2026-06-06 12:02:19.577001+00:00
000545,2.4500,2.4200,2.4900,2.3700,350134,85349072.00,191678,158457,3.5481,2026-06-06 12:02:19.577001+00:00
000546,5.2600,5.2100,5.3700,5.1100,252290,132817840.00,131972,120318,3.2443,2026-06-06 12:02:19.577001+00:00
000547,20.4700,20.0200,20.8700,19.6500,1401279,2866332416.00,761248,640032,8.7664,2026-06-06 12:02:19.577001+00:00
000548,4.7700,4.6700,4.8100,4.6400,72900,34523748.00,41870,31030,1.4603,2026-06-06 12:02:19.577001+00:00
000550,17.0900,17.2600,17.7000,17.0000,42645,73765464.00,18831,23815,0.4940,2026-06-06 12:02:19.577001+00:00
000551,15.1200,15.1100,15.2200,14.6000,127627,190748320.00,66191,61437,2.6329,2026-06-06 12:02:19.577001+00:00
000552,2.8900,2.8700,2.9700,2.8600,1105915,322143936.00,618711,487204,2.0664,2026-06-06 12:02:19.577001+00:00
000553,6.0200,6.0800,6.1400,6.0000,73266,44495696.00,34730,38536,0.3145,2026-06-06 12:02:19.577001+00:00
000554,6.7300,6.6700,6.8300,6.6100,140666,94382344.00,69396,71271,2.9257,2026-06-06 12:02:19.577001+00:00
000555,12.1200,12.2000,12.3700,11.9300,210584,255946480.00,98470,112115,2.1581,2026-06-06 12:02:19.577001+00:00
000557,4.1500,4.0900,4.2000,4.0800,75435,31244064.00,35450,39986,0.5173,2026-06-06 12:02:19.577001+00:00
000558,3.6100,3.5900,3.6900,3.5800,274041,99393984.00,142806,131235,2.1256,2026-06-06 12:02:19.577001+00:00
000559,15.0600,14.7100,15.5000,14.1000,1021651,1502694912.00,533245,488406,3.0816,2026-06-06 12:02:19.577001+00:00
000560,2.5600,2.5800,2.6400,2.5300,691179,177547888.00,276075,415105,2.9343,2026-06-06 12:02:19.577001+00:00
000561,8.2400,7.9900,8.3600,7.9300,182977,150374256.00,108678,74299,2.1177,2026-06-06 12:02:19.577001+00:00
000563,2.9600,2.9400,2.9700,2.9200,242168,71480896.00,132927,109242,0.4735,2026-06-06 12:02:19.577001+00:00
000564,1.6300,1.6000,1.6900,1.6000,3050812,501948512.00,1628532,1422281,1.6894,2026-06-06 12:02:19.577001+00:00
000565,6.6600,6.6200,6.7600,6.5200,98726,65747376.00,52042,46684,2.2769,2026-06-06 12:02:19.577001+00:00
000566,3.9900,3.9700,4.0600,3.9400,221009,88307424.00,110602,110407,1.7035,2026-06-06 12:02:19.577001+00:00
000567,5.7800,5.8900,5.9500,5.7400,200574,116787792.00,92801,107774,1.0262,2026-06-06 12:02:19.577001+00:00
000568,86.8800,87.0400,88.1800,86.4400,73872,644152384.00,37639,36234,0.5019,2026-06-06 12:02:19.577001+00:00
000570,5.5200,5.4900,5.6300,5.3900,119203,65807024.00,61236,57967,1.6892,2026-06-06 12:02:19.577001+00:00
000571,5.4400,5.6900,5.7900,5.3500,261559,144153504.00,106049,155511,3.1170,2026-06-06 12:02:19.577001+00:00
000572,4.4400,4.4300,4.5200,4.3500,417465,186125152.00,225560,191905,2.5383,2026-06-06 12:02:19.577001+00:00
000573,4.3600,4.2400,4.4300,4.1200,316378,135512352.00,173586,142792,4.9567,2026-06-06 12:02:19.577001+00:00
000576,7.4300,7.3100,7.5200,7.2000,79593,58789512.00,40382,39211,1.8238,2026-06-06 12:02:19.577001+00:00
000581,18.6700,18.7000,19.0000,18.5600,71754,134651424.00,35988,35767,0.7422,2026-06-06 12:02:19.577001+00:00
000582,12.5200,13.2400,13.2500,12.3800,1209839,1529734528.00,562354,647486,0.0000,2026-06-06 12:02:19.577001+00:00
000586,16.3100,16.9000,17.1000,16.2900,141225,235605040.00,63893,77332,7.3007,2026-06-06 12:02:19.577001+00:00
000589,4.5700,4.5900,4.6600,4.5600,265939,122619312.00,125768,140172,1.7109,2026-06-06 12:02:19.577001+00:00
000590,9.7900,9.7600,9.9300,9.5900,38537,37671760.00,22829,15708,1.6093,2026-06-06 12:02:19.577001+00:00
000591,5.2600,5.5200,5.6300,5.2400,1615915,864270784.00,752221,863694,4.1382,2026-06-06 12:02:19.577001+00:00
000592,8.0600,8.0700,8.2400,8.0100,1070300,869390592.00,562831,507470,5.5405,2026-06-06 12:02:19.577001+00:00
000593,20.2300,20.3900,21.0500,19.9000,106389,216234048.00,50661,55728,2.9665,2026-06-06 12:02:19.577001+00:00
000595,7.0700,7.0000,7.2000,6.8200,234043,164359792.00,122187,111856,2.0554,2026-06-06 12:02:19.577001+00:00
000596,88.2200,89.2000,90.9000,87.5200,27144,241392064.00,13002,14143,0.5135,2026-06-06 12:02:19.577001+00:00
000597,4.4400,4.4200,4.4900,4.4100,105584,46998684.00,48958,56627,0.7399,2026-06-06 12:02:19.577001+00:00
000598,6.8700,6.9300,6.9800,6.8500,257269,177659840.00,106595,150674,0.8622,2026-06-06 12:02:19.577001+00:00
000599,5.1000,5.1600,5.5000,5.0900,407435,214214768.00,206165,201270,1.7955,2026-06-06 12:02:19.577001+00:00
000600,11.4800,12.3100,12.9900,11.3400,988470,1185057408.00,417626,570844,5.4817,2026-06-06 12:02:19.577001+00:00
000601,7.9700,8.6100,8.9800,7.8800,1758942,1448115072.00,761282,997661,16.5261,2026-06-06 12:02:19.577001+00:00
000603,29.7100,30.1200,30.3900,29.4600,138919,415524160.00,66461,72459,2.0134,2026-06-06 12:02:19.577001+00:00
000605,6.2500,6.1600,6.3400,6.0700,47207,29388634.00,23837,23370,1.3386,2026-06-06 12:02:19.577001+00:00
000607,3.5500,3.4900,3.6000,3.4700,137692,48731184.00,70000,67692,1.3530,2026-06-06 12:02:19.577001+00:00
000608,5.5200,5.2000,5.5200,5.0900,765569,414784576.00,417416,348154,10.2088,2026-06-06 12:02:19.577001+00:00
000609,13.0300,13.0300,13.0300,13.0300,15411,20081288.00,1931,13481,0.0000,2026-06-06 12:02:19.577001+00:00
000610,7.4200,7.4600,7.5300,7.3300,18878,14037972.00,8503,10375,0.0000,2026-06-06 12:02:19.577001+00:00
000612,11.1600,11.4300,11.5100,11.0900,407406,460431712.00,195877,211529,3.4173,2026-06-06 12:02:19.577001+00:00
000615,3.5900,3.5700,3.6200,3.5100,89627,31996748.00,35825,53802,0.5014,2026-06-06 12:02:19.577001+00:00
000617,7.3300,7.4600,7.5000,7.3100,814932,602535552.00,379168,435765,0.6446,2026-06-06 12:02:19.577001+00:00
000619,5.4500,5.4000,5.5500,5.2800,80467,43561688.00,43600,36868,1.8240,2026-06-06 12:02:19.577001+00:00
000620,2.8800,2.9100,2.9200,2.8500,1784139,515060704.00,661126,1123014,3.0385,2026-06-06 12:02:19.577001+00:00
000623,16.9700,17.0400,17.2600,16.9000,105331,179928960.00,52756,52576,0.8808,2026-06-06 12:02:19.577001+00:00
000625,8.0000,7.9600,8.0900,7.9500,572568,459230720.00,286630,285939,0.5776,2026-06-06 12:02:19.577001+00:00
000626,8.0800,7.8600,8.6000,7.8500,269156,221043104.00,140346,128811,5.3127,2026-06-06 12:02:19.577001+00:00
000628,52.7500,53.8000,54.8500,51.8800,113074,602227584.00,58162,54913,3.2098,2026-06-06 12:02:19.577001+00:00
000629,3.3000,3.3400,3.3800,3.2800,967077,321475840.00,459483,507594,1.0409,2026-06-06 12:02:19.577001+00:00
000630,6.4900,6.6500,6.8100,6.4500,3388794,2233556224.00,1737337,1651458,0.0000,2026-06-06 12:02:19.577001+00:00
000631,3.2400,3.3500,3.4600,3.2200,349310,114627856.00,145747,203564,1.5187,2026-06-06 12:02:19.577001+00:00
000632,3.9600,4.1000,4.2200,3.9500,283755,115839472.00,127390,156365,6.0954,2026-06-06 12:02:19.577001+00:00
000633,5.5500,5.4400,5.6500,5.3400,97461,53765996.00,53032,44429,2.5308,2026-06-06 12:02:19.577001+00:00
000635,6.9800,6.9100,7.1000,6.7800,59930,41853936.00,30773,29157,1.5206,2026-06-06 12:02:19.577001+00:00
000636,59.6500,60.0000,62.1700,57.9600,1692663,10195383296.00,801203,891460,0.0000,2026-06-06 12:02:19.577001+00:00
000637,4.2500,4.1700,4.3300,4.1400,108224,45933184.00,55069,53155,2.0817,2026-06-06 12:02:19.577001+00:00
000639,1.5900,1.6200,1.6200,1.5600,630699,100247928.00,281248,349451,5.8429,2026-06-06 12:02:19.577001+00:00
000650,5.2800,5.2700,5.3300,5.2600,83908,44428440.00,44766,39142,0.5994,2026-06-06 12:02:19.577001+00:00
000651,38.4600,38.7000,39.2700,38.4200,367640,1424485760.00,182892,184749,0.6563,2026-06-06 12:02:19.577001+00:00
000652,3.6300,3.5900,3.6800,3.5700,153080,55642492.00,79249,73831,1.0490,2026-06-06 12:02:19.577001+00:00
000655,7.1100,7.1400,7.2300,7.0500,60948,43630172.00,30996,29953,1.0238,2026-06-06 12:02:19.577001+00:00
000656,1.4000,1.4100,1.4300,1.4000,716939,101034848.00,269568,447372,0.0000,2026-06-06 12:02:19.577001+00:00
000657,70.1000,73.0300,74.3100,69.5400,823078,5915390464.00,357942,465136,3.6122,2026-06-06 12:02:19.577001+00:00
000659,3.6900,3.7900,3.7900,3.6600,219352,81199144.00,97680,121673,1.7061,2026-06-06 12:02:19.577001+00:00
000661,68.4300,69.3700,69.7700,68.1200,53708,370413088.00,27457,26252,1.3166,2026-06-06 12:02:19.577001+00:00
000663,5.8500,5.7500,5.9500,5.7000,72776,42419956.00,37546,35230,2.1616,2026-06-06 12:02:19.577001+00:00
000665,4.2300,4.1700,4.3000,4.1100,149948,63083384.00,79544,70405,1.3186,2026-06-06 12:02:19.577001+00:00
000668,20.5900,18.5900,20.5900,18.5200,56496,113978168.00,26952,29544,0.0000,2026-06-06 12:02:19.577001+00:00
000669,4.2400,4.3000,4.4000,4.2400,81407,35070704.00,26887,54520,1.1964,2026-06-06 12:02:19.577001+00:00
000670,9.4200,9.6300,9.8500,9.3500,1398299,1332913792.00,698211,700088,16.5533,2026-06-06 12:02:19.577001+00:00
000672,16.2300,16.0600,17.1700,15.9300,297343,490616032.00,152481,144863,0.0000,2026-06-06 12:02:19.577001+00:00
000676,5.7700,5.7100,5.8700,5.6100,239557,137763856.00,120211,119346,1.9016,2026-06-06 12:02:19.577001+00:00
000677,2.0300,1.9600,2.1000,1.9400,483342,97258848.00,250130,233213,5.5944,2026-06-06 12:02:19.577001+00:00
000678,11.8300,11.5800,12.1200,11.3200,154572,180593520.00,81294,73278,3.3631,2026-06-06 12:02:19.577001+00:00
000679,6.3600,6.2300,6.4900,6.2200,68867,43900712.00,38225,30642,1.9323,2026-06-06 12:02:19.577001+00:00
000680,10.9000,10.8000,11.0700,10.7500,278888,304533600.00,147393,131496,1.8591,2026-06-06 12:02:19.577001+00:00
000682,12.8500,13.0500,13.1600,12.5100,304892,391838016.00,137403,167490,2.2741,2026-06-06 12:02:19.577001+00:00
000683,6.8700,7.0000,7.0900,6.8300,447718,311186816.00,201724,245994,1.2046,2026-06-06 12:02:19.577001+00:00
000685,10.7700,10.9300,11.0300,10.7600,186635,203228192.00,78195,108440,1.2716,2026-06-06 12:02:19.577001+00:00
000686,7.7000,7.7400,7.7800,7.6900,205825,159222640.00,93333,112492,0.8794,2026-06-06 12:02:19.577001+00:00
000688,39.0600,38.2200,41.0000,37.6100,224301,881466752.00,119091,105211,1.8927,2026-06-06 12:02:19.577001+00:00
000690,5.3300,5.8000,5.8700,5.2600,2044884,1123192960.00,886499,1158386,9.3979,2026-06-06 12:02:19.577001+00:00
000691,9.0100,8.6500,9.1000,8.6100,117689,104559256.00,69795,47894,2.4271,2026-06-06 12:02:19.577001+00:00
000692,4.8600,5.0800,5.4200,4.8200,349364,174627184.00,163544,185820,6.5567,2026-06-06 12:02:19.577001+00:00
000695,14.0100,13.9000,14.1800,13.2700,143639,197444752.00,81565,62074,6.1980,2026-06-06 12:02:19.577001+00:00
000697,11.1300,11.2000,11.4100,10.9800,129832,145432448.00,62975,66857,0.9300,2026-06-06 12:02:19.577001+00:00
000698,3.4500,3.4500,3.4900,3.4300,32072,11074428.00,11347,20725,0.3914,2026-06-06 12:02:19.577001+00:00
000700,17.2900,18.2700,18.6600,16.9000,1498652,2631512064.00,694939,803714,16.3249,2026-06-06 12:02:19.577001+00:00
000701,5.6800,5.5000,5.8400,5.3700,276093,155082672.00,146814,129279,4.1312,2026-06-06 12:02:19.577001+00:00
000702,5.8900,5.7900,5.9500,5.6700,73393,42755236.00,40509,32885,2.1174,2026-06-06 12:02:19.577001+00:00
000703,13.3400,13.1300,13.6200,12.9700,582783,774440064.00,297112,285672,1.5252,2026-06-06 12:02:19.577001+00:00
000705,6.8500,6.7900,6.9500,6.6900,52999,36263564.00,26453,26546,1.5862,2026-06-06 12:02:19.577001+00:00
000707,4.9000,4.8000,4.9300,4.7700,84836,41342636.00,45269,39568,1.4509,2026-06-06 12:02:19.577001+00:00
000708,13.5700,13.6600,13.8400,13.5100,107127,146539568.00,56368,50760,0.2123,2026-06-06 12:02:19.577001+00:00
000709,2.1800,2.1700,2.2000,2.1700,755534,165040336.00,301686,453848,0.7309,2026-06-06 12:02:19.577001+00:00
000710,8.3200,8.3500,8.5100,8.2700,73407,61459004.00,37069,36338,2.0765,2026-06-06 12:02:19.577001+00:00
000711,5.7500,5.9500,6.0300,5.7400,880873,512917600.00,361234,519640,0.0000,2026-06-06 12:02:19.577001+00:00
000712,8.9800,9.4400,9.4500,8.9800,391535,355666400.00,166499,225036,4.3698,2026-06-06 12:02:19.577001+00:00
000713,5.9600,5.8200,5.9800,5.8200,40617,24070836.00,23559,17059,0.5088,2026-06-06 12:02:19.577001+00:00
000715,5.1800,4.9700,5.2500,4.9600,141017,72407648.00,83638,57380,2.6093,2026-06-06 12:02:19.577001+00:00
000716,5.3300,5.1800,5.6300,5.1000,330964,176809616.00,163752,167212,4.3959,2026-06-06 12:02:19.577001+00:00
000717,2.1800,2.1700,2.2200,2.1700,148627,32609666.00,69966,78661,0.6132,2026-06-06 12:02:19.577001+00:00
000718,2.3000,2.3800,2.4500,2.2900,2161413,519630976.00,826501,1334912,7.1225,2026-06-06 12:02:19.577001+00:00
000719,13.2600,13.1200,13.3100,13.1100,33863,44781928.00,17143,16720,0.3310,2026-06-06 12:02:19.577001+00:00
000720,5.1600,5.0800,5.5300,5.0600,1049122,555312768.00,522057,527065,8.3493,2026-06-06 12:02:19.577001+00:00
000721,6.3500,6.2700,6.4800,6.2300,92702,59047196.00,51093,41609,1.6153,2026-06-06 12:02:19.577001+00:00
000722,15.1000,15.6800,16.1200,15.0100,385188,591677952.00,169249,215939,0.0000,2026-06-06 12:02:19.577001+00:00
000723,4.3500,4.4000,4.4600,4.3400,828718,363033888.00,373745,454973,1.8820,2026-06-06 12:02:19.577001+00:00
